34.95,-84.76,-31.49,-0.04,-0.47,1.56,2,6479
9.68,-14.37,-30.08,0.01,-0.31,1.19,2,6584
3.67,-0.79,-38.62,-0.36,0.03,0.9,2,6688
-20,-50.37,-123.17,0.05,-0.18,0.64,2,6793
-4.37,-7.81,-8.78,1.11,-0.99,1.72,2,6897
16.87,39.95,75.24,0.36,-0.31,0.85,2,7002
-6.66,0.99,20.55,-0.43,0.43,0.71,2,7105
-7.02,-30.52,-128.83,-0.3,0.31,0.68,2,7209
-87.75,-48.54,-110.23,1.2,-1.01,2,2,7314
-51.44,125.69,124.92,0.31,-0.33,1.42,2,7419
-13.79,107.24,72.18,-0.36,-0.25,0.96,2,7524
24.95,70.04,19.79,-0.4,-0.21,0.84,2,7628
4.01,4.79,0.56,-0.37,-0.21,0.78,2,7732
16.66,61.29,1.31,-0.35,-0.16,0.79,2,7836
5.08,63.45,-6.83,-0.53,-0.09,0.62,2,7941
0.43,41.06,-17.29,-0.57,-0.09,0.63,2,8045
6.54,22.26,-15.09,-0.86,0.07,0.39,2,8150
30.2,-34.57,-85.71,-1.08,0.21,0.23,2,8254
45.13,-81.75,-110.74,-0.11,-0.53,1.11,2,8358
-26.03,103.08,66.27,-0.29,-0.41,0.94,2,8463
-45.54,42.16,56.54,-1.01,0.13,0.23,2,8567
-3.14,-25.01,-45.53,-1.25,0.41,0.02,2,8672
26.31,-70.63,-133.63,-0.74,0.13,0.28,2,8776
-114.38,46.54,-22.21,0.24,-0.48,1.41,2,8881
-2.02,28.69,-11.37,-0.51,0.09,0.29,2,8985
-22.49,-27.91,-54.34,-0.86,-0.01,0.34,2,9090
-24.62,-98.15,-96.98,-0.56,-0.26,0.62,2,9194
11.59,-105.87,-72.12,-0.41,-0.44,0.88,2,9298
29.82,-107.45,-60.83,-0.23,-0.43,1.01,2,9403
-12.44,-86.79,-71.85,0.08,-0.53,1.65,2,9507
5.49,-4.15,-27.89,-0.02,-0.45,1.24,2,9612
1.76,6.6,20.34,-0.11,-0.3,0.91,2,9716
-4.24,-18.1,-78.82,-0.5,0.04,0.75,2,9821
-22.63,-113.84,-107.78,0.65,-0.9,1.37,2,9925
59.76,73.8,77.31,0.65,-0.47,1.09,2,10030
38.53,28.69,51.59,-0.13,-0.22,0.72,2,10134
7.67,-5.57,-19.56,-0.7,0.36,0.65,2,10238
0.9,-31.64,-118.47,-0.11,0.38,0.64,2,10343
-88.47,-73.17,-133.56,1.1,-1.42,1.95,2,10447
31.04,134.73,57.49,0.37,-0.5,1.32,2,10553
26.53,113.94,60.28,-0.32,-0.29,1.11,2,10657
-4.63,126.18,27.81,-0.42,-0.2,0.62,2,10762
-48.99,78.76,-4.82,-0.47,-0.23,0.61,2,10866
-4.32,58.06,9.99,-0.42,-0.2,0.61,2,10971
-7.66,49.59,6.93,-0.42,-0.15,0.48,2,11075
-21.91,24.98,-7.63,-0.69,-0.11,0.44,2,11180
-0.35,7.11,-16.79,-0.95,-0.05,0.31,2,11284
26.57,-43.71,-83.92,-1.38,0.23,-0.03,2,11388
31.4,-93.81,-111.22,-0.09,-0.36,0.43,2,11493
-98.76,107.89,72.3,-0.05,-0.59,1.06,2,11597
-60.22,77.16,43.12,-1.16,0.1,0.27,2,11702
-3.89,20.27,-32.88,-1.36,0.42,0.01,2,11806
22.78,-86.08,-121.92,-1,0.03,-0.05,2,11911
49.66,-128.32,-109.56,0.6,-1,1.59,2,12015
11.92,53.92,42.69,-0.28,-0.3,0.51,2,12120
-14.96,-57.27,-6.04,-0.71,0.01,0.34,2,12224
2.66,-99.14,-66.15,-0.49,-0.12,0.63,2,12328
-17.81,-124.35,-62.73,-0.28,-0.43,0.91,2,12433
-14.95,-103.74,-34.76,0,-0.42,1.27,2,12537
-18.01,-58.95,-36.42,0.13,-0.5,1.33,2,12642
-3.08,-41.57,-15.31,0.11,-0.5,1.22,2,12746
11.56,13.76,28.6,-0.13,-0.25,0.99,2,12851
-8.79,4.22,-64.23,-0.56,0.22,0.83,2,12955
-13.44,-89.31,-111.79,0.39,-0.39,1,2,13060
97.96,63.32,74.34,0.8,-0.59,1.23,2,13164
11.62,64.62,41.75,-0.05,-0.15,0.82,2,13268
-86.39,-3.53,-57.96,-0.67,0.34,0.51,2,13373
-24.98,-94.97,-101.01,0.07,-0.05,0.6,2,13478
42.53,-61.69,-27.93,1.07,-1.1,1.88,2,13583
-55.1,108.92,63.38,0.42,-0.32,1.17,2,13687
-18.75,117.53,45.11,-0.39,-0.26,0.94,2,13792
-14.49,90.92,15.87,-0.38,-0.32,1.09,2,13896
-2.02,49.6,31.32,-0.37,-0.44,0.93,2,14001
-4.47,88.72,40.69,-0.35,-0.24,0.56,2,14105
-6.53,65.86,23.02,-0.52,-0.09,0.46,2,14210
-13.99,29.37,-1.43,-0.62,-0.07,0.46,2,14314
-11.79,20.21,-11.61,-0.73,-0.06,0.49,2,14418
18.66,-16.63,-29.3,-1.26,0.13,0.47,2,14523
48.02,-34.11,-127.47,-1.01,0.15,0.23,2,14627
44.05,-113.01,-106.27,0.41,-0.88,1.65,2,14732
-24.72,110.85,69.85,-0.46,-0.36,0.66,2,14836
-45.73,34.41,33.43,-1.34,0.36,0,2,14941
25.71,-65.38,-115.51,-1.2,0.26,0.03,2,15045
73.04,-83.41,-127.66,-0.22,-0.35,0.47,2,15150
-40.34,53.28,38.95,-0.18,-0.56,0.8,2,15254
-20.75,-30.54,-0.94,-0.67,0,0.41,2,15358
10.66,-45.01,-37.52,-0.67,-0.12,0.68,2,15463
5.79,-46.14,-67.4,-0.61,-0.22,0.69,2,15567
16.44,-73.47,-56.09,-0.43,-0.33,0.8,2,15673
9.4,-108.93,-47.38,-0.15,-0.38,0.91,2,15777
-6.12,-92.5,-48.24,-0.04,-0.37,1.32,2,15882
11.4,-18.37,8.95,-0.17,-0.52,1.2,2,15986
12.24,-24.83,-7,-0.46,0.06,0.86,2,16091
-2.18,-49.93,-115.44,-0.2,0.06,0.6,2,16195
-47.23,-47.98,-54,1.23,-1.14,1.93,2,16300
1.39,73.25,54.38,0.45,-0.41,0.81,2,16404
-1.08,8.4,-10.97,-0.74,0.38,0.55,2,16508
6.19,-67.56,-105,-0.14,-0.07,0.46,2,16613
-48.42,-40.22,-57.85,1.19,-1.19,2,2,16717
-17.27,107.98,81.15,0.24,-0.42,1.11,2,16822
41.1,38.98,40.23,-0.03,-0.41,1.07,2,16926
13.53,62.22,62.12,-0.22,-0.34,0.87,2,17031
62.37,67.38,-46.19,-0.03,-0.29,0.92,2,17135
-21.91,87.73,15.31,-0.39,-0.08,0.59,2,17240
7.68,63.28,-15.09,-0.44,-0.08,0.61,2,17344
-4.82,40.33,-26.84,-0.52,-0.18,0.58,2,17448
20.18,21.57,-21.21,-0.69,-0.14,0.54,2,17553
16.59,14.63,-29.79,-1.07,0.15,0.36,2,17657
16.7,-45.84,-124.43,-1.04,0.13,0.24,2,17762
24.49,-130.38,-85.12,0.44,-0.87,1.76,2,17866
-20.37,107.57,75.26,-0.44,-0.21,0.69,2,17971
-21.82,23.45,16.47,-1.39,0.45,0.13,2,18075
19.98,-45.76,-106.53,-1.09,0.21,0.18,2,18180
79.96,-113.92,-102.33,0.01,-0.71,1.04,2,18285
14.79,35.92,12.62,-0.32,-0.3,0.57,2,18390
-12.89,-75.01,-36.85,-0.55,-0.18,0.52,2,18494
9.61,-73.12,-50.94,-0.49,-0.26,0.94,2,18598
1.5,-64.41,-44.45,-0.42,-0.4,0.96,2,18703
-4.39,-76.76,-24.96,-0.29,-0.27,0.88,2,18807
-13.22,-59.46,-37.75,-0.15,-0.41,1.01,2,18912
3.31,-63.51,-34.86,-0.16,-0.37,1.1,2,19016
11.53,-22.58,-25.77,0.02,-0.42,1.45,2,19121
4.86,31.79,2.82,-0.13,-0.26,0.92,2,19225
-4.64,-17.56,-79.71,-0.33,-0.09,0.86,2,19330
-14.11,-88.66,-90.49,0.64,-0.68,1.45,2,19434
21.56,56.56,48.11,0.49,-0.51,1.02,2,19538
-5.7,23.92,35.79,-0.57,0.19,0.58,2,19643
17.87,-45.01,-89.93,-0.36,0.04,0.56,2,19747
-7.91,-87.49,-57.08,1.04,-0.93,1.82,2,19852
-28.08,61.24,44.58,-0.08,-0.12,1.23,2,19956
11.23,49.82,5.52,-0.23,-0.38,1.22,2,20061
28.15,75.62,42.65,0.1,-0.33,1.02,2,20165
-7.84,89.44,11.11,-0.23,-0.06,0.85,2,20270
-6.33,91.89,15.77,-0.42,-0.11,0.66,2,20374
13.37,78.36,19.79,-0.45,-0.1,0.57,2,20478
2.5,30.27,-8.94,-0.49,-0.05,0.55,2,20583
-2.85,61.68,0.22,-0.65,-0.08,0.45,2,20687
2.45,-18.4,-37.93,-1.06,0.31,0.31,2,20792
31.13,-29.41,-130.15,-0.83,0.09,0.35,2,20896
36.51,-5.98,-27.18,0.21,-0.75,1.45,2,21001
-26.74,60.85,58.1,-0.71,-0.06,0.5,2,21105
-17.73,20.52,-16.43,-1.3,0.42,0.24,2,21210
21.33,-30.03,-109.86,-0.96,0.16,0.11,2,21314
61.11,-71.78,-69.28,0.19,-0.7,1.11,2,21419
-15.56,-2.31,21.42,-0.35,-0.21,0.38,2,21523
-42.58,-92.34,-40.43,-0.65,-0.08,0.59,2,21627
4.24,-93.17,-63.27,-0.48,-0.34,0.95,2,21732
-22.79,-65.29,-49.51,-0.45,-0.37,0.99,2,21836
-1.72,-57.33,-60.69,-0.35,-0.43,0.96,2,21941
16.6,-60.68,-42.2,-0.16,-0.38,0.96,2,22045
16.53,-82.18,-46.73,0.08,-0.54,1.44,2,22150
2.5,35.09,4.94,0.05,-0.48,1.16,2,22254
4.67,2.26,-35.63,-0.46,0.07,0.68,2,22359
-15.63,-60.69,-96.27,0.13,-0.21,0.74,2,22463
43.84,73.19,42.51,0.68,-0.84,1.39,2,22567
-0.52,40.21,38.92,-0.08,-0.27,0.58,2,22672
-12.69,-31.69,-73.95,-0.59,0.21,0.59,2,22776
-9.88,-143.99,-101.65,0.37,-0.56,1.5,2,22881
-5.13,116.59,38.44,0.28,-0.5,1.5,2,22985
-5.03,101.45,33.51,-0.05,-0.36,1.13,2,23090
30.86,57.4,47.59,0.02,-0.38,0.81,2,23194
11.28,96.74,32.35,-0.17,-0.24,0.75,2,23300
-6.83,89.88,12.86,-0.36,-0.16,0.72,2,23404
13.24,64.57,1.56,-0.58,-0.13,0.5,2,23508
-1.33,-7.42,-18.29,-0.54,-0.23,0.63,2,23612
-15,-2.06,-12.98,-0.66,-0.12,0.69,2,23716
15.33,8.49,-34.75,-0.84,0,0.55,2,23821
0.5,-7.69,-84.84,-0.96,0.08,0.48,2,23925
-9.7,-5.9,-100.44,-0.27,-0.26,0.51,2,24030
-11.75,78.69,57.18,-0.12,-0.71,1.05,2,24134
-60.3,44.85,50.75,-0.92,0.05,0.43,2,24240
5.51,-8.92,-37.36,-1.34,0.37,0.36,2,24343
46.11,-14.29,-108.31,-0.72,0.02,0.16,2,24449
27,-117.04,-76.53,0.29,-0.69,0.96,2,24553
-6.88,-31.82,17.92,-0.44,-0.24,0.58,2,24657
-18.11,-85.88,-17.66,-0.61,-0.13,0.84,2,24762
-15.64,-67.27,-40.09,-0.4,-0.33,1.03,2,24866
-7.51,-60.56,-30.12,-0.32,-0.34,0.9,2,24971
3.11,-93.44,-74.63,-0.22,-0.37,1.02,2,25075
-6.35,-57.82,-56.03,0.04,-0.46,1.32,2,25180
2.12,-4.24,-18.95,0.01,-0.47,1.1,2,25284
6.45,-8.42,0.73,-0.15,-0.24,0.84,2,25389
-7.72,-20.58,-90.44,-0.27,0.11,0.94,2,25493
-35.03,-97.07,-117.4,0.53,-0.7,1.2,2,25597
41.04,66.53,65.18,0.62,-0.69,1.03,2,25702
8.33,17.77,63.28,-0.25,-0.11,0.62,2,25806
-1.46,-36.09,-67.92,-0.55,0.18,0.74,2,25911
-23.19,-157.86,-121.32,0.53,-0.52,1.56,2,26015
-2.8,144.95,63.6,0.72,-0.52,1.36,2,26120
15.47,120.02,34.87,0.16,-0.38,1.1,2,26224
51.37,111.03,47.62,0.05,-0.43,0.97,2,26329
46.34,108.19,12.31,-0.14,-0.3,0.71,2,26433
-12.63,105.63,-0.01,-0.43,-0.11,0.53,2,26537
-29.08,53.32,-4.08,-0.6,-0.08,0.54,2,26642
-8.82,28.63,-6.12,-0.67,-0.11,0.56,2,26746
2.07,26.71,-18.16,-0.93,-0.01,0.42,2,26851
7.66,-22.9,-78,-1.15,0.23,0.29,2,26955
5.77,-59.65,-106.82,-0.29,-0.33,0.57,2,27060
-40.01,83.82,55.47,-0.03,-0.65,0.95,2,27164
-51.92,48.86,45.11,-1.05,0.11,0.37,2,27269
0.55,14.89,-49.32,-1.27,0.3,0.19,2,27373
16.34,-38.33,-101.75,-0.56,-0.1,0.2,2,27478
-42.85,-5.34,2.85,0.03,-0.47,0.76,2,27582
-10.63,-48.05,-10.89,-0.57,0.1,0.24,2,27686
4.82,-123.76,-58.26,-0.72,-0.17,0.71,2,27791
-10.13,-88.49,-73.52,-0.47,-0.37,1.03,2,27895
-26.94,-78.55,-39.81,-0.22,-0.44,1.01,2,28000
-8.18,-57.57,-50.43,-0.23,-0.39,1.07,2,28104
6.78,-34.21,-44.98,0.05,-0.54,1.47,2,28209
-2.18,9.27,-15.2,-0.01,-0.38,1.02,2,28313
-10.24,2.87,-14.94,-0.26,-0.18,0.86,2,28418
-30.92,-10.61,-97.55,-0.22,-0.02,0.84,2,28523
-9.71,-87.9,-80.19,0.85,-0.91,1.61,2,28627
3.73,40.48,56.18,0.41,-0.56,0.88,2,28732
-2.5,-15.82,41.85,-0.61,0.3,0.72,2,28836
9.27,-31.29,-93.95,-0.44,0.09,0.75,2,28941
-30.84,-132.08,-119.57,0.69,-0.87,2,2,29045
-5.24,113.02,69.17,0.37,-0.53,1.24,2,29150
11.75,81.78,41.24,-0.1,-0.31,0.84,2,29254
16.51,83.66,16.95,-0.04,-0.35,0.83,2,29359
18.02,100.09,38.56,-0.39,-0.22,0.83,2,29463
6.03,99.78,12.45,-0.38,-0.12,0.47,2,29568
-26.83,31.44,-11.56,-0.46,0.02,0.47,2,29672
3.24,10.79,-9.31,-0.66,-0.06,0.56,2,29776
12.84,-5.06,-24.41,-0.78,-0.07,0.69,2,29881
1.31,3.82,-23.85,-0.65,-0.11,0.71,2,29985
-0.44,4.46,-37.22,-0.97,0.09,0.52,2,30090
12.03,-18.74,-94.69,-0.87,0.02,0.36,2,30194
0.98,-56.35,-52.07,0.34,-0.7,1.51,2,30299
-24.8,72.05,51.98,-0.68,-0.08,0.52,2,30403
-8.67,9.66,-21.55,-1.36,0.31,0.28,2,30508
32.47,-36.39,-98.14,-0.86,0.09,0.15,2,30612
40.33,-134.67,-90.06,0.25,-0.58,1.17,2,30716
0.21,5.5,-0.46,-0.42,-0.02,0.4,2,30821
-3.13,-107.56,-54.27,-0.37,-0.38,0.77,2,30925
-1.88,-70.02,-39.1,-0.35,-0.37,0.94,2,31030
-12.24,-64.06,-39.89,-0.38,-0.43,1.03,2,31134
18.69,-102.5,-42.08,-0.26,-0.4,1.07,2,31239
21.47,-76.98,-44.97,-0.06,-0.41,1.3,2,31343
15.33,-22.46,-22.26,-0.05,-0.37,1.17,2,31448
20.62,1.12,11.85,-0.13,-0.23,0.91,2,31552
3.82,-53.92,-65.69,-0.28,0.22,0.85,2,31656
-2.5,-110.08,-87.47,0.67,-0.57,1.44,2,31761
71.39,63.95,86.18,0.59,-0.54,1.06,2,31865
15.91,36.37,52.57,-0.24,0.13,0.59,2,31970
-51.45,-36.72,-77.62,-0.45,0.3,0.66,2,32074
-21.98,-124.95,-126.17,0.6,-0.63,1.9,2,32179
39.24,199.09,59.4,0.52,-0.35,1.44,2,32283
-42.89,166.83,35.93,-0.16,-0.2,0.87,2,32388
-8.01,138.05,5.27,-0.22,-0.15,0.67,2,32492
25.63,65.25,16.8,-0.5,-0.17,0.56,2,32596
12.64,40.29,-7.89,-0.52,-0.1,0.54,2,32701
6.25,22.5,-28.21,-0.56,-0.11,0.56,2,32805
3.67,8.66,-27.82,-0.63,-0.14,0.54,2,32910
-6.72,-11.46,-20.28,-0.86,0,0.48,2,33014
7.66,-29.7,-74.72,-1.1,0.18,0.45,2,33119
32.78,-83.62,-83.69,-0.17,-0.43,1.01,2,33223
11.08,103.24,41.87,-0.31,-0.4,0.95,2,33329
-31.84,53.34,22.69,-1.19,0.15,0.27,2,33433
24.79,-32.76,-87.69,-1.23,0.36,0.02,2,33538
64.11,-114.19,-96.78,0.31,-0.89,1.28,2,33642
9.4,25.69,29.99,-0.25,-0.35,0.41,2,33746
-30.38,-80.47,-34.95,-0.59,-0.13,0.41,2,33851
-20.43,-102.46,-63.39,-0.39,-0.18,0.86,2,33955
-10.82,-125.24,-61.59,-0.27,-0.32,0.98,2,34060
-30.44,-125.53,-88.75,0.01,-0.66,1.55,2,34164
15.73,-8.79,-33.63,0.02,-0.65,1.33,2,34269
31.07,8.03,-7.58,0.06,-0.46,1.11,2,34373
13.84,16.5,17.4,-0.01,-0.25,0.87,2,34478
-26.65,-13.52,-63.09,-0.39,0.07,0.89,2,34582
-37.01,-87.9,-77.27,0.38,-0.59,0.99,2,34686
64.54,82.73,62.45,0.73,-0.63,1.12,2,34791
46.11,44.59,38.2,-0.16,-0.07,0.57,2,34895
-62.5,-65.8,-64.49,-0.68,0.35,0.68,2,35000
-13.27,-116.62,-107.73,0.84,-1.09,2,2,35104
56.74,150.21,53.74,0.21,-0.28,1.27,2,35209
15.03,122.96,28.64,0.03,-0.34,1.14,2,35313
-45.26,106.34,16.08,-0.1,-0.2,0.69,2,35419
0.73,97.89,19.99,-0.31,-0.21,0.54,2,35523
1.44,64.11,8.84,-0.56,-0.08,0.45,2,35628
-2.35,17.08,-10.06,-0.68,-0.13,0.48,2,35732
-6.9,0.21,-11.28,-0.72,-0.07,0.55,2,35835
24.34,-10.63,-37.09,-1,0.01,0.38,2,35941
13.29,-56.04,-95.19,-0.77,-0.1,0.32,2,36045
19.56,-61.94,-42.24,0.48,-0.81,1.61,2,36150
-10.49,65.6,39.32,-0.63,-0.16,0.67,2,36254
-16.63,17.56,-18.65,-1.33,0.28,0.32,2,36359
31.72,-28.31,-89.76,-0.67,0.01,0.08,2,36463
-5.63,-35.34,-18.08,0.2,-0.48,1.07,2,36568
29.42,-4.72,-29.61,-0.54,0.08,0.24,2,36672
-32.5,-122.31,-74.18,-0.5,-0.24,0.66,2,36776
-8.56,-98.31,-60.11,-0.34,-0.36,0.9,2,36881
-13.24,-111.71,-33.95,-0.2,-0.53,1.23,2,36985
5.47,-52.27,-60.61,0.01,-0.52,1.55,2,37090
34.82,8.37,16.87,0.03,-0.51,1,2,37194
13.55,-6.4,-10.54,-0.29,-0.07,0.84,2,37299
-6.86,-40.76,-79.72,-0.28,-0.02,0.74,2,37403
-22.49,-61.21,-68.98,1.22,-0.66,1.63,2,37508
19.69,60.4,47.1,0.43,-0.43,0.92,2,37612
4.73,8.6,19.47,-0.49,0.2,0.71,2,37716
-1.1,-25.86,-109.34,-0.32,0.08,0.68,2,37821
-37.21,-2.01,-48.67,1.1,-1.08,2,2,37925
-27.2,127.16,52.67,0.11,-0.37,1.1,2,38030
4.59,39.5,52.31,-0.1,-0.31,0.89,2,38134
16.8,119.76,27.82,-0.17,-0.09,0.76,2,38239
0.2,83.13,3.51,-0.38,-0.11,0.56,2,38343
2.93,23.85,-19.37,-0.46,-0.14,0.59,2,38448
-14.4,21.36,-18.95,-0.55,-0.19,0.71,2,38552
-3.05,13.56,-19.33,-0.74,-0.05,0.67,2,38657
-0.01,2.02,-44.48,-1.04,0.14,0.6,2,38761
58.06,4.52,-97.66,-0.62,-0.14,0.27,2,38865
-2.09,-32.27,-15.19,0.29,-0.74,1.33,2,38970
-22.5,61.66,32.5,-0.77,0,0.56,2,39074
3.73,10.85,-25.81,-1.32,0.29,0.25,2,39179
34.02,-32.82,-93.3,-0.51,-0.04,0.31,2,39283
-26.4,-14.21,-10.84,0.02,-0.39,0.86,2,39388
-2.59,-23.69,-34.89,-0.51,-0.02,0.3,2,39492
-3.53,-111.7,-63.79,-0.53,-0.32,0.76,2,39597
-1.92,-103.05,-36.47,-0.44,-0.33,0.99,2,39701
-4.27,-104.56,-59.81,-0.22,-0.44,1.27,2,39805
19.63,-77.53,-45.34,-0.1,-0.32,1.3,2,39910
8.98,3.94,-15.18,-0.06,-0.36,1.19,2,40014
0.19,8.67,-18.59,-0.38,-0.04,0.85,2,40119
-7.93,-45.68,-88.18,-0.07,-0.16,0.7,2,40223
-15.32,-32.4,-30.93,1.06,-0.88,1.7,2,40328
27.88,60.08,56.88,0.32,-0.26,0.82,2,40432
-23.65,8.4,-13.19,-0.67,0.46,0.65,2,40537
-40.89,-57.53,-118.51,-0.17,-0.03,0.49,2,40641
18.69,30.24,-2.76,0.89,-1.35,2,2,40745
-6.83,119.86,19.27,0.04,-0.36,1.13,2,40850
31.93,69.8,25.18,-0.11,-0.27,0.89,2,40954
-38.37,65.51,14.61,-0.19,-0.23,0.82,2,41059
12.76,48.4,11.74,-0.41,-0.18,0.81,2,41163
22.88,69.83,9.56,-0.39,-0.21,0.72,2,41268
-1.28,48.21,0.44,-0.51,-0.16,0.55,2,41372
-9.91,11.95,-11.57,-0.75,-0.01,0.5,2,41477
14.31,-26.05,-67.34,-1.02,0.19,0.46,2,41581
28.92,-55.34,-105.53,-0.06,-0.62,1,2,41687
-33.71,82.76,44.12,-0.33,-0.5,0.88,2,41791
-30.37,23.4,0.24,-1.09,0.09,0.53,2,41895
20.53,4.5,-57.56,-1.07,0.16,0.34,2,42000
23.04,-78.6,-99.38,-0.1,-0.62,1.01,2,42104
-30.08,70.5,34.97,-0.43,-0.27,0.59,2,42209
-6.13,-62.44,-22.95,-0.63,-0.06,0.36,2,42313
12.62,-104.31,-49.81,-0.49,-0.2,0.73,2,42418
-2.37,-69.87,-39,-0.4,-0.39,0.99,2,42522
-28.86,-97.6,-57.82,-0.21,-0.23,1.09,2,42627
-1.89,-63.35,-33.2,-0.13,-0.28,1.27,2,42731
-10.78,-21.15,-38.06,-0.1,-0.28,1.09,2,42835
12.53,-9.31,-28.3,-0.41,0.11,0.86,2,42940
-81.36,-38.71,-130.35,0.09,-0.09,0.9,2,43044
24.05,65.62,14.49,0.92,-0.96,1.39,2,43149
21.04,35.66,74.21,-0.13,-0.16,0.7,2,43253
-29.07,-12.42,-61.97,-0.66,0.39,0.65,2,43358
8.26,-123.23,-99.81,0.24,-0.32,0.84,2,43462
85.45,48.55,58.89,0.59,-0.6,1.19,2,43567
40.73,46.89,3.71,-0.05,-0.19,1.16,2,43671
-75.62,39.77,-6.99,-0.06,-0.07,1.23,2,43776
2.2,37.97,-4.53,-0.09,-0.24,1.12,2,43880
32.92,71.51,14.08,-0.16,-0.25,1.03,2,43984
0.95,70.75,8.93,-0.31,-0.24,0.84,2,44089
11.53,71.4,10.73,-0.41,-0.22,0.75,2,44193
5.93,59.85,-5.88,-0.4,-0.21,0.7,2,44298
2.76,64.05,-1.17,-0.62,-0.08,0.55,2,44402
26.67,25.52,-66.58,-1.18,0.19,0.3,2,44507
-3.6,-65.85,-105.73,-0.27,-0.28,0.76,2,44611
-29.14,104.11,55.33,-0.32,-0.26,0.84,2,44716
-31.82,50.72,33.37,-1.09,0.25,0.27,2,44820
23.1,-29.24,-101.21,-1.37,0.32,0.13,2,44924
92.66,-77.92,-117.88,-0.23,-0.36,0.83,2,45029
-0.18,64.53,17.81,-0.44,-0.34,0.6,2,45133
0.44,-23.77,-12.01,-0.65,-0.21,0.41,2,45238
7.63,-43.27,-10.85,-0.6,-0.09,0.41,2,45342
-5.16,-66.33,-22.56,-0.55,0.08,0.52,2,45447
11.85,-112.78,-49.89,-0.4,-0.09,0.82,2,45551
